0383584,0
0383821,2
0384072,-3
0384156,0
0384337,1
0384717,3
0385174,3
0385285,0
0385359,-2
0385405,-4
0385788,5
0385932,2
0385974,-2
0386067,0
0386209,-1
0386232,0
0386263,2
0386694,-2
0386964,-2
0387021,1
0387079,2
0387449,7
0387551,5
0387594,-2
0387999,-1
0388075,3
0388267,0
0388518,1
0388540,1
0388549,1
0388812,-1
0389075,-5
0389531,-2
0389626,2
0389848,-2
0389952,-1
0390050,-1
0390110,-1
0390206,-1
0390224,-2
0390902,-3
0391168,-1
0391372,4
0391696,-1
0391849,-1
0391881,-1
0392220,0
0392239,-1
0392250,1
0392489,-4
0392873,1
0393154,5
0393321,2
0393849,7
0393880,0
0394140,-1
0394729,-3
0394814,-1
0394936,-5
0395362,1
0395389,1
0395737,1
0395747,0
0395878,1
0396397,-2
0396915,-4
0397041,-3
0398000,-1
0398903,2
0398967,-1
0400067,0
0400089,0
0400340,4
0400358,-2
0401132,-1
0401170,0
0401551,0
0402603,0
0403457,-1
0404850,2
0404986,-1
0406277,-1
0406358,-1
0406754,-2
0407236,-2
0409457,-4
0410603,2
0411185,3
0411408,0
0414276,-2
0414866,-2
0415381,-1
0415681,5
0415751,-2
0415899,2
0415903,1
0416638,-2
0416813,3
0416979,0
0417192,-4
0417273,1
0417409,-1
0417583,0
0417612,-1
0417853,2
0417874,0
0417959,0
0418044,0
0418172,-4
0418284,-1
0418343,-3
0418347,1
0418412,-4
0418501,0
0418793,1
0418936,1
0418951,-2
0418961,-4
0418969,-2
0418975,-1
0418983,-1
0419008,0
0419040,0
0419052,-1
0419176,3
0419180,-2
0419185,-1
0419292,1
0419488,1
0419521,-1
0419538,-2
0419583,2
0419724,-2
0419930,-1
0419983,-3
0420149,1
0420221,1
0420372,-3
0420453,-1
0420892,-4
0421002,6
0421054,-1
0421095,5
0421231,-1
0421348,-1
0421441,-1
0421479,2
0421513,0
0421569,-3
0421677,1
0422079,-2
0422236,4
0422645,0
0422885,3
0422904,-2
0422932,1
0422998,4
0423083,-2
0423155,-1
0423439,-4
0423685,-1
0423716,-1
0423753,-3
0424338,0
0424453,-4
0425099,-2
0425153,0
0425160,-2
0425317,-3
0425411,0
0425611,0
0425790,1
0425801,-2
0425909,2
0426019,-1
0426391,-5
0426608,-3
0426656,1
0426681,1
0426782,0
0426787,0
0426874,0
0427015,-3
0427095,0
0427096,1
0427107,-1
0427226,-1
0427242,1
0427453,0
0427479,-1
0427571,3
0427657,2
0427843,4
0427886,1
0427905,2
0427956,3
0428132,-3
0428150,-1
0428366,-1
0428511,4
0428578,3
0428645,-6
0428664,-1
0428728,2
0428894,0
0428951,-3
0428973,0
0429134,-1
0429304,-2
0429318,-3
0429342,3
0429365,1
0429384,3
0429409,0
0429418,2
0429433,1
0429446,2
0429456,0
0429464,-1
0429469,0
0429473,-2
0429666,-4
0429700,-2
0430004,0
0430006,0
0430035,0
0430058,-1
0430079,0
0430087,2
0430090,1
0430095,0
0430104,-2
0430110,0
0430196,-3
0430375,-1
0430392,-1
0430474,-3
0430585,-1
0430718,-2
0430724,0
0430730,-5
0430734,4
0430755,2
0430825,0
0430838,-4
0430849,1
0430854,2
0430858,1
0430873,-2
0430879,3
0430888,4
0431062,2
0431076,0
0431092,5
0431133,0
0431137,-2
0431300,-1
0431314,1
0431351,-4
0431356,2
0431361,-2
0431364,2
0431371,1
0431546,2
0431803,-1
0431904,-3
0431950,-2
0431960,0
0432209,1
0432521,0
0432554,4
0432590,-2
0432624,1
0432772,0
0432856,1
0432957,2
0432985,-1
0433018,-2
0433082,0
0433275,3
0433529,-1
0433952,-3
0434096,-1
0434190,1
0434244,1
0434521,1
0434535,-8
0434587,2
0434635,0
0434672,2
0434816,-2
0435290,2
0435310,2
0435353,-2
0435743,-2
0436518,0
0436588,3
0436707,2
0436905,-6
0437383,1
0437489,-2
0437591,0
0437952,-2
0437959,2
0438386,0
0438444,5
0438808,4
0438910,2
0439025,-3
0439181,3
0439186,0
0439188,-4
0439234,-2
0439249,1
0439532,-1
0439553,-2
0439637,0
0439801,0
0439999,0
0440017,-2
0440042,-2
0440083,-3
0440101,0
0440150,0
0440960,-1
0441362,-5
0441470,3
0441521,-2
0441542,1
0441675,1
0441723,0
0441736,-4
0441852,-1
0442444,-2
0442477,-1
0443001,3
0443031,1
0443072,-2
0443106,-2
0443324,3
0443326,2
0443452,1
0443556,1
0443885,1
0444038,2
0444371,1
0444742,0
0444997,-3
0445782,0
0445938,-1
0446074,-3
0446258,3
0446335,-1
0446630,0
0446854,-1
0446993,1
0447280,-7
0447342,-2
0447395,0
0447791,-5
0448297,1
0448580,-1
0448690,-3
0449774,-1
0450307,1
0451207,-1
0451282,6
0451580,-2
0452143,-1
0452465,-1
0453153,1
0454854,0
0454931,1
0455945,0
0456218,-2
0457167,3
0457171,-1
0457573,-2
0457936,0
0462748,3
0463070,-4
0463624,3
0464900,-2
0465120,0
0466851,1
0466865,3
0466951,-1
0467342,6
0468998,-1
0469005,3
0469396,-2
0469897,3
0470398,1
0470896,-2
0470923,-1
0471069,4
0472468,1
0473340,0
0473532,7
0473719,1
0474500,-2
0474529,-1
0474581,2
0474624,-1
0474852,1
0475160,0
0475238,1
0475529,-1
0475541,-1
0476074,9
0476098,3
0476432,-2
0476550,0
0477443,-1
0477850,-3
0477891,4
0477955,-1
0478129,-1
0478516,1
0478527,-2
0478768,2
0479228,1
0479241,-4
0479349,-3
0479408,-1
0479414,1
0479645,-1
0479692,4
0479977,1
0480277,2
0480447,-6
0480513,-1
0480545,1
0480720,2
0480904,2
0480919,2
0480941,0
0480966,-1
0481124,-1
0481137,1
0481157,1
0481256,-2
0481470,2
0481488,1
0481505,-3
0481526,-4
0481543,2
0481569,-1
0481583,0
0481586,0
0481589,0
0481652,-2
0481662,3
0481776,-1
0481783,2
0481853,1
0481976,1
0481978,-2
0482053,-1
0482062,-2
0482074,0
0482089,-4
0482098,-1
0482104,1
0482107,-1
0482131,4
0482140,1
0482155,-1
0482166,1
0482185,1
0482213,-2
0482214,1
0482242,0
0482247,0
0482259,2
0482264,-3
0482311,-1
0482317,3
0482318,-2
0482320,0
0482321,0
0482324,0
0482326,2
0482330,0
0482332,-1
0482358,2
0482374,0
0482396,-2
0482471,-4
0482504,0
0482516,2
0482525,1
0482537,2
0482545,2
0482564,1
0482599,4
0482634,0
0482690,1
0482863,-1
0482999,-1
0483003,1
0483076,0
0483085,0
0483121,0
0483164,-2
0483166,1
0483183,0
0483197,-2
0483238,0
0483307,0
0483367,-1
0483384,-2
0483421,-4
0483741,2
0483841,1
0484111,0
0484181,0
0484657,2
0484694,2
0484699,-3
0484900,3
0484922,-2
0484932,-1
0484937,-3
0485084,-2
0485139,-1
0485191,-4
0485288,2
0485317,2
0485399,0
0485402,1
0485502,2
0485622,-2
0485689,-2
0485745,1
0485832,1
0485835,-1
0486103,2
0486289,-8
0486294,1
0486386,3
0486504,-3
0486514,-1
0486611,3
0486681,1
0486754,1
0487023,-3
0487168,0
0487200,1
0487204,2
0487312,-4
0487354,3
0487500,-7
0487562,1
0487576,4
0487879,-3
0488145,3
0488734,-1
0488903,-2
0489136,3
0489149,1
0489190,-2
0489241,1
0489431,-1
0489469,1
0489536,0
0489612,1
0489980,-6
0490116,0
0490430,-2
0490440,3
0490583,0
0490672,-3
0490811,0
0490812,1
0490850,1
0491029,1
0491072,3
0491344,2
0491362,3
0491410,-1
0491437,1
0491524,-2
0491569,-1
0491616,-1
0491827,-6
0492218,-1
0492476,2
0492625,-1
0492808,-3
0492810,-1
0493204,-2
0493703,-2
0493725,-1
0493779,-2
0493979,0
0494308,-1
0494599,0
0494658,1
0494727,2
0494778,-2
0495547,-1
0495737,-5
0495742,0
0495973,1
0496345,-3
0496362,0
0496848,1
0497247,1
0498121,-3
0498889,1
0498989,2
0499424,0
0499654,-4
0500799,4
0501898,-3
0502085,-2
0502339,-1
0506585,1
0506594,1
0508043,-1
0508953,4
0509592,-2
0510167,0
0510326,3
0510901,1
0511334,2
0511472,1
0513482,0
0513682,0
0516563,2
0517503,0
0517647,1
0517888,1
0519187,-1
0519216,0
0520120,2
0520393,0
0521711,-2
0521927,-1
0524864,-1
0526200,1
0526440,1
0529955,2
0533139,1
0534324,1
0535248,1
0536392,-4
0536499,2
0536540,0
0536938,0
0538503,-1
0541935,1
0542162,4
0542718,-1
0543540,-3
0543692,-2
0543896,0
0544159,0
0544291,-1
0544456,-3
0544473,-1
0545297,0
0545942,-1
0546701,-1
0546733,2
0546747,-2
0547272,0
0547535,0
0547766,-1
0548075,1
0551242,4
0551621,0
0551743,-2
0552855,0
0554303,0
0554758,0
0556749,1
0557713,-2
0561552,5
0563358,2
0564004,4
0565519,0
0566161,-4
0568345,-3
0571224,-5
0572919,-4
0573011,-2
0573501,0
0578215,0
0578343,4
0578595,7
0579323,0
0582704,-5
0582955,-1
0584545,-1
0585335,0
0585373,3
0585409,2
0586822,-1
0588826,1
0590447,0
0590508,0
0590525,1
0590534,-1
0590550,5
0590687,2
0590703,1
0590717,-2
0590787,-2
0590956,-3
0590962,0
0590966,3
0590979,1
0590991,-2
0591085,2
0591308,-2
0593117,0
0593124,-2
0593219,-3
0593449,0
0595119,-1
0597268,0
0601269,-2
0601382,1
0601419,-1
0601938,0
0602539,-2
0603251,-1
0610092,3
0610541,-2
0610780,2
0612983,-3
0613122,-3
0614681,0
0614799,2
0614866,0
0616497,2
0620795,-4
0620954,-3
0621047,0
0621777,0
0622735,2
0623052,-1
0623259,5
0623471,1
0623475,0
0624087,1
0625021,0
0627252,-5
0630422,0
0641761,0
0641843,-1
0643202,-1
0643748,-1
0644703,-1
0645682,0
0645746,0
0646272,0
0647004,1
0647075,-1
0647952,-3
0647957,-3
0647961,4
0648754,-2
0651380,-1
0651483,0
0652959,-3
0653976,-2
0654010,-3
0656455,4
0658889,-2
0661326,-3
0664129,2
0666759,3
0668001,-1
0669128,1
0671227,0
0671749,-1
0672293,4
0672387,1
0673450,-1
0673572,-1
0674502,-4
0675435,0
0675878,6
0677108,0
0677874,3
0677935,1
0680964,2
0681391,2
0684629,-1
0688821,3
0690454,0
0691072,-1
0691547,0
0694408,1
0694520,2
0694536,-2
0694591,4
0695284,0
0695379,1
0695853,-4
0695858,4
0695860,-1
0695974,1
0695978,0
0696146,3
0696147,2
0696150,0
0696270,-1
0696293,3
0696926,1
0696938,-1
0697928,4
0697967,1
0698031,6
0698203,0
0698233,0
0698237,-2
0698244,0
0698247,-2
0698249,-5
0698366,6
0698427,1
0698462,1
0698887,-4
0698952,-1
0698972,0
0699678,-4
0700480,0
0701362,-1
0701496,-2
0702646,-1
0702856,1
0702881,-1
0703078,-1
0704583,-2
0704639,2
0705118,-6
0706082,0
0706262,0
0708437,0
0709076,-6
0709344,0
0709381,-1
0711210,0
0711936,-2
0712860,4
0713825,0
0713941,0
0714033,-2
0715433,-4
0715982,1
0716192,-1
0717777,0
0721271,-1
0721304,0
0721346,2
0721357,-3
0722201,0
0722908,-4
0724639,3
0724940,4
0725206,3
0728348,-3
0729007,-2
0730298,-1
0733748,5
0736723,-1
0738000,-2
0739059,0
0752430,-2
0754337,2
0754399,2
0754735,2
0755540,1
0755543,-4
0755608,2
0755827,-3
0756216,4
0756228,0
0756581,0
0756874,0
0758053,3
0760871,-1
0761634,5
0763534,1
0764075,-1
0765079,-1
0766874,-2
0767278,-2
0768988,1
0770436,2
0772763,-2
0773041,1
0779618,1
0781156,-2
0784276,-1
0784923,2
0788219,6
0789408,1
0789425,-4
0790564,2
0799635,4
0799812,2
0800996,-1
0801163,0
0801179,3
0801616,4
0801776,-2
0801921,0
0802082,3
0802161,0
0802677,1
0802910,-1
0803242,2
0807637,-1
0807658,0
0807903,0
0808067,-2
0808201,5
0808243,-4
0808245,2
0808265,0
0808490,0
0808776,-4
0808778,-1
0809029,-2
0809035,2
0809338,-2
0811013,-2
0811190,-4
0811385,3
0812349,-3
0812606,1
0815401,-1
0815481,0
0816728,-2
0817677,-2
0819512,-1
0821434,3
0824019,-2
0824034,0
0824080,-1
0825397,0
0832583,4
0832584,0
0834036,-3
0837264,-4
0837265,19
